day,h,t,rh,ws,wd,vis
2022-03-08,18,7.4,61.0,1.3,270.0,9.6
2022-03-08,19,6.2,67.0,2.3,270.0,9.8
2022-03-08,20,5.4,71.0,1.5,320.0,9.1
2022-03-08,21,4.9,75.0,2.2,320.0,9.1
2022-03-08,22,4.2,81.0,2.0,320.0,8.6
2022-03-08,23,4.0,82.0,1.8,320.0,8.8
2022-03-09,0,3.9,83.0,1.8,290.0,9.0
2022-03-09,1,3.5,86.0,2.0,320.0,6.4
2022-03-09,2,3.6,89.0,2.1,340.0,5.0
2022-03-09,3,4.0,87.0,1.4,290.0,4.8
2022-03-09,4,4.0,85.0,1.6,320.0,4.5
2022-03-09,5,3.8,85.0,1.6,290.0,3.6
2022-03-09,6,3.4,88.0,2.3,320.0,2.3
2022-03-09,7,3.3,88.0,1.7,320.0,1.9
2022-03-09,8,3.4,87.0,2.2,360.0,2.5
2022-03-09,9,5.2,80.0,1.6,110.0,4.2
2022-03-09,10,5.5,78.0,1.6,250.0,2.1
2022-03-09,11,6.1,76.0,1.5,290.0,2.8
2022-03-09,12,7.0,73.0,1.9,290.0,2.8
2022-03-09,13,8.7,65.0,3.1,250.0,3.8
2022-03-09,14,9.4,62.0,2.7,230.0,5.0
2022-03-09,15,10.5,58.0,3.3,230.0,5.8
2022-03-09,16,10.2,62.0,2.2,230.0,5.8
2022-03-09,17,9.7,60.0,2.0,290.0,5.9
2022-03-09,18,7.9,66.0,1.0,230.0,5.4
2022-03-09,19,6.5,75.0,1.2,320.0,4.0
2022-03-09,20,5.2,81.0,2.1,290.0,3.2
2022-03-09,21,4.9,78.0,2.7,320.0,5.0
2022-03-09,22,4.2,86.0,2.3,320.0,2.4
2022-03-09,23,3.9,86.0,1.6,140.0,2.4
2022-03-10,0,3.6,87.0,2.4,230.0,1.9
2022-03-10,1,3.1,89.0,1.7,200.0,0.9
2022-03-10,2,3.3,90.0,2.0,160.0,1.5
2022-03-10,3,3.8,87.0,1.4,140.0,2.3
2022-03-10,4,3.5,90.0,3.5,160.0,1.5
2022-03-10,5,3.9,87.0,1.5,320.0,1.8
2022-03-10,6,3.6,89.0,2.3,140.0,1.3
2022-03-10,7,3.9,79.0,1.6,140.0,3.2
2022-03-10,8,3.9,82.0,1.0,160.0,2.2
2022-03-10,9,6.9,67.0,2.6,140.0,4.0
2022-03-10,10,9.0,53.0,2.9,200.0,5.0
2022-03-10,11,10.6,45.0,2.3,200.0,5.1
2022-03-10,12,11.3,37.0,2.7,230.0,8.4
2022-03-10,13,12.5,32.0,3.3,230.0,9.3
2022-03-10,14,12.2,32.0,3.3,230.0,10.4
2022-03-10,15,10.7,39.0,3.9,200.0,12.5
2022-03-10,16,10.2,42.0,3.2,200.0,13.0
2022-03-10,17,10.5,40.0,1.8,200.0,15.2
2022-03-10,18,9.6,49.0,2.3,230.0,13.8
2022-03-10,19,7.8,56.0,0.6,200.0,11.5
2022-03-10,20,7.3,60.0,2.3,200.0,11.5
2022-03-10,21,6.9,62.0,0.6,320.0,8.8
2022-03-10,22,6.7,66.0,0.8,360.0,8.0
2022-03-10,23,6.3,69.0,2.4,340.0,7.0
2022-03-11,0,5.9,74.0,2.8,20.0,5.3
2022-03-11,1,6.3,70.0,2.2,90.0,6.2
2022-03-11,2,5.2,75.0,1.2,50.0,4.1
2022-03-11,3,6.0,70.0,1.7,90.0,5.5
2022-03-11,4,6.9,66.0,1.7,70.0,5.5
2022-03-11,5,6.8,66.0,1.9,110.0,4.9
2022-03-11,6,6.8,64.0,1.8,70.0,6.4
2022-03-11,7,6.8,65.0,1.2,90.0,6.2
2022-03-11,8,7.4,64.0,1.9,140.0,5.6
2022-03-11,9,5.7,74.0,2.4,320.0,3.0
2022-03-11,10,6.6,73.0,1.7,340.0,3.4
2022-03-11,11,9.6,64.0,1.2,70.0,4.2
2022-03-11,12,13.7,57.0,1.2,180.0,6.9
2022-03-11,13,15.7,49.0,2.3,200.0,5.5
2022-03-11,14,16.1,53.0,1.6,250.0,7.1
2022-03-11,15,15.9,54.0,2.3,270.0,5.9
2022-03-11,16,15.4,55.0,2.9,230.0,8.1
2022-03-11,17,14.1,60.0,2.5,250.0,6.7
2022-03-11,18,13.4,59.0,1.6,290.0,7.6
2022-03-11,19,12.5,64.0,1.2,340.0,7.2
2022-03-11,20,11.5,67.0,2.7,340.0,5.8
2022-03-11,21,10.4,73.0,3.3,320.0,6.1
2022-03-11,22,9.9,74.0,1.0,20.0,5.1
2022-03-11,23,9.8,72.0,1.6,340.0,5.4
2022-03-12,0,9.0,76.0,1.6,320.0,4.4
2022-03-12,1,8.9,75.0,2.6,20.0,5.3
2022-03-12,2,8.9,72.0,1.9,20.0,4.5
2022-03-12,3,8.5,73.0,0.7,20.0,5.1
2022-03-12,4,8.0,77.0,1.5,20.0,3.3
2022-03-12,5,8.2,77.0,2.2,140.0,3.6
2022-03-12,6,7.6,79.0,1.7,50.0,2.8
2022-03-12,7,6.9,82.0,2.5,20.0,2.0
2022-03-12,8,7.6,81.0,2.6,90.0,2.5
2022-03-12,9,9.2,72.0,3.0,90.0,3.9
2022-03-12,10,11.2,67.0,1.5,140.0,4.2
2022-03-12,11,13.0,61.0,1.1,270.0,3.7
2022-03-12,12,15.9,55.0,2.4,160.0,3.5
2022-03-12,13,16.1,56.0,3.3,200.0,3.1
2022-03-12,14,16.7,59.0,3.6,200.0,5.5
2022-03-12,15,14.5,65.0,4.3,200.0,3.7
2022-03-12,16,12.9,77.0,3.9,200.0,3.8
2022-03-12,17,12.5,80.0,2.4,200.0,4.5
2022-03-12,18,11.7,86.0,2.4,230.0,4.5
2022-03-12,19,11.6,87.0,2.8,230.0,4.7
2022-03-12,20,11.1,92.0,2.5,230.0,0.3
2022-03-12,21,11.8,95.0,4.7,180.0,0.6
2022-03-12,22,11.7,94.0,4.3,200.0,0.9
2022-03-12,23,10.7,86.0,3.5,290.0,7.6
2022-03-13,0,9.1,92.0,4.3,320.0,0.8
2022-03-13,1,9.0,94.0,2.0,320.0,3.2
2022-03-13,2,10.5,96.0,5.8,200.0,1.7
2022-03-13,3,10.9,96.0,6.4,180.0,6.6
2022-03-13,4,10.4,95.0,2.8,230.0,3.1
2022-03-13,5,9.3,97.0,3.4,230.0,0.2
2022-03-13,6,9.3,97.0,1.4,270.0,0.1
2022-03-13,7,9.0,97.0,1.8,250.0,0.1
2022-03-13,8,8.8,97.0,2.6,180.0,0.1
2022-03-13,9,9.0,97.0,1.9,340.0,0.1
2022-03-13,10,9.4,97.0,0.2,0.0,0.1
2022-03-13,11,9.4,97.0,1.5,270.0,0.1
2022-03-13,12,9.8,97.0,1.3,180.0,0.2
2022-03-13,13,10.1,97.0,1.8,250.0,2.1
2022-03-13,14,10.7,96.0,1.7,250.0,4.9
2022-03-13,15,10.8,94.0,1.8,320.0,4.8
2022-03-13,16,11.7,91.0,1.4,270.0,9.5
2022-03-13,17,11.0,92.0,2.3,340.0,4.7
2022-03-13,18,11.2,92.0,2.2,320.0,5.6
2022-03-13,19,11.2,92.0,1.3,50.0,7.7
2022-03-13,20,10.5,93.0,0.6,320.0,3.7
2022-03-13,21,9.7,95.0,2.0,250.0,2.4
2022-03-13,22,8.7,95.0,3.0,340.0,2.0
2022-03-13,23,8.5,95.0,2.3,20.0,2.5
2022-03-14,0,9.4,96.0,2.8,20.0,2.3
2022-03-14,1,10.1,95.0,3.3,90.0,3.9
2022-03-14,2,9.0,94.0,1.8,290.0,0.5
2022-03-14,3,7.3,93.0,2.6,320.0,7.2
2022-03-14,4,7.3,94.0,2.0,20.0,6.1
2022-03-14,5,9.2,93.0,3.2,70.0,10.2
2022-03-14,6,9.1,91.0,3.0,70.0,9.8
2022-03-14,7,9.2,91.0,2.1,110.0,12.6
2022-03-14,8,8.7,91.0,1.3,110.0,11.0
2022-03-14,9,8.0,91.0,1.8,230.0,8.5
2022-03-14,10,10.8,93.0,4.5,160.0,3.6
2022-03-14,11,11.3,90.0,5.3,200.0,4.0
2022-03-14,12,8.3,94.0,6.2,230.0,0.4
2022-03-14,13,6.6,96.0,4.1,230.0,0.1
2022-03-14,14,6.1,96.0,3.3,230.0,1.6
2022-03-14,15,6.7,97.0,7.1,250.0,1.1
2022-03-14,16,6.3,96.0,6.7,270.0,0.9
2022-03-14,17,6.1,97.0,5.6,270.0,0.9
2022-03-14,18,5.9,95.0,5.3,250.0,2.1
2022-03-14,19,5.6,92.0,4.4,270.0,3.2
2022-03-14,20,5.2,92.0,1.8,250.0,4.5
2022-03-14,21,5.2,86.0,4.0,270.0,6.6
2022-03-14,22,4.6,84.0,3.6,270.0,8.6
2022-03-14,23,3.9,85.0,1.4,230.0,10.6
2022-03-15,0,3.5,86.0,1.9,250.0,10.2
2022-03-15,1,3.4,84.0,3.5,290.0,8.3
2022-03-15,2,2.9,84.0,2.0,320.0,6.7
2022-03-15,3,2.2,86.0,0.5,250.0,7.5
2022-03-15,4,2.3,88.0,2.8,250.0,7.2
2022-03-15,5,1.9,89.0,1.6,290.0,5.4
2022-03-15,6,1.6,88.0,0.7,340.0,5.5
2022-03-15,7,1.7,89.0,0.6,290.0,5.9
2022-03-15,8,2.6,90.0,1.4,180.0,5.4
2022-03-15,9,4.8,86.0,1.9,140.0,5.7
2022-03-15,10,5.6,77.0,2.6,200.0,8.1
2022-03-15,11,6.5,73.0,3.3,180.0,8.7
2022-03-15,12,7.4,71.0,3.3,230.0,7.6
2022-03-15,13,7.2,73.0,2.8,270.0,7.2
2022-03-15,14,8.6,62.0,2.6,200.0,10.6
2022-03-15,15,9.4,59.0,2.7,230.0,11.1
2022-03-15,16,9.0,60.0,2.4,230.0,11.7
2022-03-15,17,8.3,62.0,2.9,200.0,9.2
2022-03-15,18,6.9,65.0,2.3,250.0,9.3
2022-03-15,19,6.2,71.0,2.7,230.0,7.5
2022-03-15,20,5.3,75.0,2.0,250.0,6.8
2022-03-15,21,4.6,81.0,3.2,320.0,5.7
2022-03-15,22,4.2,81.0,2.0,340.0,6.2
2022-03-15,23,4.0,78.0,1.3,340.0,7.9
2022-03-16,0,3.9,75.0,0.8,290.0,10.4
2022-03-16,1,3.6,78.0,1.2,200.0,6.2
2022-03-16,2,3.5,80.0,0.6,180.0,5.1
2022-03-16,3,3.4,82.0,1.6,200.0,4.7
2022-03-16,4,3.5,84.0,1.8,290.0,4.6
2022-03-16,5,3.1,90.0,2.6,340.0,2.0
2022-03-16,6,3.1,89.0,1.5,320.0,2.6
2022-03-16,7,3.1,88.0,1.3,160.0,3.1
2022-03-16,8,3.6,88.0,2.6,320.0,2.3
2022-03-16,9,4.8,81.0,0.9,290.0,3.3
2022-03-16,10,6.2,76.0,1.1,270.0,4.2
2022-03-16,11,9.1,65.0,2.3,200.0,4.7
2022-03-16,12,9.8,59.0,2.3,250.0,5.0
2022-03-16,13,10.8,53.0,2.9,320.0,10.5
2022-03-16,14,11.7,58.0,2.8,200.0,10.6
2022-03-16,15,12.9,56.0,2.4,230.0,12.2
2022-03-16,16,12.2,60.0,2.2,290.0,10.1
2022-03-16,17,12.0,57.0,1.8,340.0,10.6
2022-03-16,18,11.3,60.0,0.5,270.0,11.4
2022-03-16,19,9.3,71.0,2.7,320.0,8.1
2022-03-16,20,8.7,71.0,2.6,320.0,8.1
2022-03-16,21,9.3,69.0,2.3,320.0,9.1
2022-03-16,22,9.5,66.0,3.1,320.0,9.7
2022-03-16,23,9.2,72.0,3.2,320.0,7.2
2022-03-17,0,9.1,63.0,4.0,290.0,10.4
2022-03-17,1,8.5,60.0,4.3,360.0,12.1
2022-03-17,2,8.0,61.0,5.3,340.0,10.6
2022-03-17,3,7.7,63.0,3.8,340.0,10.2
2022-03-17,4,7.4,65.0,2.9,340.0,9.7
2022-03-17,5,7.1,64.0,3.4,20.0,9.6
2022-03-17,6,6.8,67.0,3.3,320.0,8.3
2022-03-17,7,7.0,65.0,4.5,50.0,8.2
2022-03-17,8,7.0,67.0,5.6,20.0,7.7
2022-03-17,9,7.2,66.0,3.4,50.0,8.3
2022-03-17,10,7.9,66.0,3.7,50.0,8.8
2022-03-17,11,9.1,63.0,4.4,50.0,9.9
2022-03-17,12,11.2,55.0,3.0,70.0,10.7
2022-03-17,13,12.1,53.0,2.7,70.0,10.5
2022-03-17,14,13.3,49.0,1.4,90.0,14.2
2022-03-17,15,13.3,48.0,2.2,160.0,13.3
2022-03-17,16,11.9,56.0,2.5,230.0,8.9
2022-03-17,17,11.7,57.0,2.0,250.0,9.5
2022-03-17,18,10.6,60.0,1.8,250.0,7.6
2022-03-17,19,10.4,64.0,1.3,200.0,6.2
2022-03-17,20,10.4,65.0,2.0,320.0,5.8
2022-03-17,21,10.1,72.0,1.5,20.0,7.0
2022-03-17,22,10.1,64.0,4.6,70.0,20.0
2022-03-17,23,9.1,63.0,5.3,70.0,20.0
2022-03-18,0,8.0,71.0,5.2,90.0,20.0
2022-03-18,1,7.5,71.0,4.1,90.0,20.0
2022-03-18,2,7.4,70.0,3.8,110.0,20.0
2022-03-18,3,7.4,68.0,5.4,90.0,20.0
2022-03-18,4,7.4,65.0,5.6,90.0,20.0
2022-03-18,5,7.5,61.0,5.4,70.0,20.0
2022-03-18,6,7.5,60.0,6.3,70.0,20.0
2022-03-18,7,7.5,60.0,4.9,70.0,20.0
2022-03-18,8,7.4,62.0,5.6,70.0,20.0
2022-03-18,9,7.5,62.0,5.4,90.0,20.0
2022-03-18,10,8.0,57.0,5.8,70.0,20.0
2022-03-18,11,8.5,53.0,4.1,70.0,20.0
2022-03-18,12,8.9,50.0,6.5,90.0,20.0
2022-03-18,13,9.0,52.0,3.4,50.0,20.0
2022-03-18,14,8.9,50.0,5.3,70.0,20.0
2022-03-18,15,9.2,51.0,4.3,70.0,20.0
2022-03-18,16,9.2,52.0,3.2,50.0,20.0
2022-03-18,17,8.9,50.0,3.9,90.0,20.0
2022-03-18,18,8.6,49.0,4.2,90.0,20.0
2022-03-18,19,8.1,50.0,6.3,70.0,20.0
2022-03-18,20,7.7,50.0,4.4,70.0,20.0
2022-03-18,21,7.2,52.0,4.5,90.0,20.0
2022-03-18,22,6.8,52.0,4.0,90.0,20.0
2022-03-18,23,6.6,53.0,3.3,90.0,20.0
2022-03-19,0,6.4,54.0,3.9,90.0,20.0
2022-03-19,1,6.1,55.0,3.9,110.0,20.0
2022-03-19,2,5.8,59.0,3.6,140.0,20.0
2022-03-19,3,4.0,81.0,3.9,110.0,10.3
2022-03-19,4,2.9,88.0,3.2,140.0,9.1
2022-03-19,5,2.2,89.0,3.1,140.0,6.9
2022-03-19,6,1.7,90.0,2.2,110.0,7.7
2022-03-19,7,1.5,92.0,2.9,110.0,7.3
2022-03-19,8,1.6,92.0,3.7,110.0,7.0
2022-03-19,9,1.9,93.0,3.5,140.0,8.9
2022-03-19,10,2.5,94.0,2.4,140.0,4.3
2022-03-19,11,3.0,92.0,0.8,160.0,12.3
2022-03-19,12,2.7,91.0,4.9,70.0,4.0
2022-03-19,13,3.4,90.0,4.2,70.0,20.0
2022-03-19,14,4.2,85.0,2.0,90.0,20.0
2022-03-19,15,4.4,82.0,1.2,90.0,20.0
2022-03-19,16,5.1,78.0,1.8,50.0,20.0
2022-03-19,17,5.4,78.0,2.5,20.0,20.0
2022-03-19,18,5.4,75.0,4.1,20.0,20.0
2022-03-19,19,5.3,74.0,2.8,90.0,20.0
2022-03-19,20,5.0,75.0,3.0,20.0,20.0
2022-03-19,21,4.7,74.0,2.5,50.0,20.0
2022-03-19,22,4.5,74.0,1.6,290.0,20.0
2022-03-19,23,4.3,73.0,1.9,340.0,20.0
2022-03-20,0,3.6,80.0,1.4,290.0,20.0
2022-03-20,1,3.7,87.0,2.5,200.0,15.0
2022-03-20,2,3.8,86.0,2.3,200.0,4.8
2022-03-20,3,3.8,82.0,2.2,180.0,6.6
2022-03-20,4,3.8,86.0,1.7,160.0,3.1
2022-03-20,5,3.7,86.0,2.1,180.0,3.2
2022-03-20,6,3.7,88.0,1.7,180.0,2.6
2022-03-20,7,3.8,89.0,1.2,230.0,2.2
2022-03-20,8,3.9,88.0,2.0,250.0,7.0
2022-03-20,9,4.2,80.0,2.5,270.0,20.0
2022-03-20,10,5.2,74.0,2.9,230.0,20.0
2022-03-20,11,5.8,63.0,3.8,270.0,20.0
2022-03-20,12,6.3,60.0,4.1,270.0,19.9
2022-03-20,13,6.6,55.0,5.0,250.0,20.0
2022-03-20,14,7.0,52.0,3.7,250.0,20.0
2022-03-20,15,7.1,43.0,4.8,250.0,20.0
2022-03-20,16,7.2,47.0,4.3,230.0,20.0
2022-03-20,17,6.1,53.0,3.8,230.0,20.0
2022-03-20,18,5.4,55.0,4.0,250.0,20.0
2022-03-20,19,4.5,56.0,4.1,270.0,20.0
2022-03-20,20,3.9,67.0,3.3,250.0,20.0
2022-03-20,21,3.7,51.0,2.5,320.0,20.0
2022-03-20,22,3.2,44.0,4.3,320.0,20.0
2022-03-20,23,2.6,51.0,3.6,320.0,20.0
2022-03-21,0,1.9,56.0,3.6,290.0,20.0
2022-03-21,1,1.7,57.0,2.9,290.0,20.0
2022-03-21,2,1.4,56.0,3.7,320.0,20.0
2022-03-21,3,1.4,55.0,3.6,340.0,20.0
2022-03-21,4,1.0,57.0,2.6,20.0,20.0
2022-03-21,5,0.8,53.0,2.2,70.0,20.0
2022-03-21,6,0.7,54.0,2.9,270.0,20.0
2022-03-21,7,0.4,55.0,0.5,360.0,20.0
2022-03-21,8,1.1,56.0,1.9,20.0,19.3
2022-03-21,9,3.7,43.0,3.0,90.0,20.0
2022-03-21,10,5.5,43.0,1.3,160.0,20.0
2022-03-21,11,6.0,46.0,3.2,250.0,18.9
2022-03-21,12,5.9,49.0,2.7,250.0,17.1
2022-03-21,13,6.9,41.0,2.8,200.0,19.4
2022-03-21,14,8.0,38.0,2.6,230.0,20.0
2022-03-21,15,7.4,35.0,3.9,270.0,20.0
2022-03-21,16,7.1,45.0,3.1,320.0,20.0
2022-03-21,17,6.3,39.0,3.0,290.0,20.0
2022-03-21,18,5.7,40.0,3.0,290.0,20.0
2022-03-21,19,4.8,47.0,3.6,290.0,20.0
2022-03-21,20,4.6,62.0,4.2,290.0,20.0
2022-03-21,21,4.9,42.0,3.2,320.0,20.0
2022-03-21,22,4.9,46.0,4.2,290.0,20.0
2022-03-21,23,4.7,55.0,4.6,290.0,19.9
2022-03-22,0,4.2,62.0,3.2,320.0,15.6
2022-03-22,1,4.0,53.0,3.5,290.0,16.6
2022-03-22,2,3.8,49.0,5.0,320.0,17.9
2022-03-22,3,3.3,50.0,3.3,70.0,17.6
2022-03-22,4,3.1,51.0,3.5,320.0,19.1
2022-03-22,5,2.7,50.0,3.5,50.0,20.0
2022-03-22,6,2.6,58.0,2.6,320.0,19.2
2022-03-22,7,2.3,58.0,2.7,340.0,16.1
2022-03-22,8,3.2,60.0,2.5,50.0,15.7
2022-03-22,9,4.4,57.0,3.2,320.0,14.0
2022-03-22,10,5.5,53.0,3.0,320.0,12.3
2022-03-22,11,6.2,54.0,3.7,290.0,11.4
2022-03-22,12,7.4,49.0,3.7,290.0,11.9
2022-03-22,13,8.2,51.0,3.7,290.0,13.0
2022-03-22,14,9.7,44.0,2.9,270.0,14.6
2022-03-22,15,10.5,43.0,3.1,290.0,14.6
2022-03-22,16,9.8,50.0,3.9,250.0,12.2
2022-03-22,17,9.3,48.0,2.8,270.0,12.3
2022-03-22,18,8.1,55.0,2.9,290.0,12.4
2022-03-22,19,6.5,59.0,3.3,250.0,13.9
2022-03-22,20,5.8,58.0,2.8,320.0,15.3
2022-03-22,21,5.6,61.0,3.4,290.0,20.0
2022-03-22,22,5.5,68.0,2.9,320.0,20.0
2022-03-22,23,5.5,59.0,2.9,20.0,19.9
2022-03-23,0,5.4,54.0,3.4,20.0,18.5
2022-03-23,1,5.6,54.0,2.6,90.0,14.8
2022-03-23,2,5.2,60.0,0.7,290.0,12.5
2022-03-23,3,5.1,69.0,2.7,250.0,12.0
2022-03-23,4,4.5,67.0,1.6,140.0,14.0
2022-03-23,5,4.6,76.0,1.9,200.0,12.5
2022-03-23,6,4.5,72.0,1.5,270.0,13.6
2022-03-23,7,4.5,69.0,2.0,230.0,15.1
2022-03-23,8,4.1,56.0,1.9,270.0,20.0
2022-03-23,9,4.7,56.0,1.9,200.0,20.0
2022-03-23,10,5.7,54.0,2.9,250.0,20.0
2022-03-23,11,5.8,55.0,2.2,250.0,20.0
2022-03-23,12,5.2,49.0,1.9,250.0,20.0
2022-03-23,13,5.1,45.0,2.7,250.0,20.0
2022-03-23,14,5.5,56.0,3.1,230.0,20.0
2022-03-23,15,5.6,60.0,2.5,230.0,19.6
2022-03-23,16,5.7,57.0,3.2,230.0,20.0
2022-03-23,17,5.9,59.0,2.8,200.0,19.9
2022-03-23,18,5.5,59.0,2.2,200.0,15.1
2022-03-23,19,5.2,55.0,2.2,200.0,20.0
2022-03-23,20,5.2,51.0,1.7,200.0,20.0
2022-03-23,21,5.0,52.0,2.3,200.0,20.0
2022-03-23,22,5.1,51.0,3.1,200.0,20.0
2022-03-23,23,4.8,59.0,3.4,200.0,20.0
2022-03-24,0,4.8,62.0,2.9,200.0,19.1
2022-03-24,1,4.7,66.0,3.2,200.0,15.8
2022-03-24,2,4.6,73.0,3.0,180.0,14.8
2022-03-24,3,4.5,77.0,3.1,160.0,12.8
2022-03-24,4,4.3,77.0,2.6,160.0,11.1
2022-03-24,5,4.0,79.0,2.4,160.0,10.6
2022-03-24,6,4.4,79.0,2.6,160.0,9.9
2022-03-24,7,4.9,79.0,2.7,160.0,9.3
2022-03-24,8,5.4,77.0,2.6,160.0,9.2
2022-03-24,9,6.0,75.0,3.7,180.0,10.1
2022-03-24,10,6.6,73.0,3.3,180.0,9.4
2022-03-24,11,7.4,72.0,3.3,160.0,8.3
2022-03-24,12,8.1,71.0,2.9,160.0,8.9
2022-03-24,13,9.2,70.0,3.3,180.0,8.8
2022-03-24,14,10.1,67.0,4.4,180.0,9.4
2022-03-24,15,10.0,66.0,3.1,200.0,9.3
2022-03-24,16,10.3,64.0,2.6,200.0,9.3
2022-03-24,17,10.0,66.0,1.9,200.0,9.5
2022-03-24,18,8.9,68.0,2.5,230.0,10.9
2022-03-24,19,8.1,70.0,2.0,230.0,11.6
2022-03-24,20,7.7,72.0,1.5,180.0,9.3
2022-03-24,21,7.7,73.0,1.9,200.0,8.5
2022-03-24,22,7.7,72.0,1.4,160.0,8.2
2022-03-24,23,7.7,68.0,1.9,140.0,8.9
2022-03-25,0,7.8,65.0,2.4,110.0,8.3
2022-03-25,1,7.8,63.0,2.3,140.0,6.5
2022-03-25,2,7.4,58.0,2.2,160.0,10.8
2022-03-25,3,7.4,61.0,2.2,140.0,8.5
2022-03-25,4,7.8,65.0,2.8,140.0,6.3
2022-03-25,5,7.9,68.0,2.2,140.0,4.8
2022-03-25,6,8.2,68.0,2.2,110.0,4.5
2022-03-25,7,8.0,70.0,2.4,110.0,3.6
2022-03-25,8,8.6,70.0,1.7,90.0,4.1
2022-03-25,9,10.6,64.0,2.1,140.0,5.0
2022-03-25,10,11.8,59.0,3.2,110.0,5.4
2022-03-25,11,13.2,50.0,4.0,140.0,6.5
2022-03-25,12,13.8,49.0,3.7,140.0,7.5
2022-03-25,13,15.2,48.0,2.9,180.0,5.1
2022-03-25,14,15.3,50.0,4.0,140.0,7.7
2022-03-25,15,16.7,47.0,3.2,140.0,9.1
2022-03-25,16,17.0,49.0,3.8,160.0,11.2
2022-03-25,17,17.2,51.0,4.3,160.0,10.9
2022-03-25,18,16.8,48.0,4.2,140.0,11.0
2022-03-25,19,16.2,51.0,3.5,140.0,12.5
2022-03-25,20,14.3,62.0,4.3,110.0,8.2
2022-03-25,21,12.6,73.0,5.1,90.0,8.6
2022-03-25,22,11.7,85.0,4.8,90.0,4.2
2022-03-25,23,11.9,89.0,5.1,90.0,2.5
2022-03-26,0,12.5,90.0,5.1,110.0,6.0
2022-03-26,1,12.7,91.0,5.5,140.0,9.2
2022-03-26,2,12.5,93.0,6.7,140.0,2.3
2022-03-26,3,12.7,95.0,5.7,160.0,3.0
2022-03-26,4,13.0,95.0,5.7,180.0,2.2
2022-03-26,5,12.3,95.0,5.6,200.0,0.6
2022-03-26,6,10.0,96.0,4.4,230.0,0.1
2022-03-26,7,8.5,96.0,5.6,200.0,6.4
2022-03-26,8,7.9,97.0,4.7,200.0,0.1
2022-03-26,9,7.8,97.0,3.6,200.0,0.2
2022-03-26,10,7.6,97.0,1.5,230.0,1.8
2022-03-26,11,8.3,94.0,3.3,290.0,18.1
2022-03-26,12,9.5,92.0,3.3,290.0,20.0
2022-03-26,13,10.4,91.0,4.0,290.0,20.0
2022-03-26,14,12.0,85.0,4.2,320.0,20.0
2022-03-26,15,13.3,75.0,4.3,320.0,20.0
2022-03-26,16,13.9,68.0,4.2,320.0,20.0
2022-03-26,17,13.2,70.0,4.1,270.0,20.0
2022-03-26,18,9.6,79.0,4.4,230.0,20.0
2022-03-26,19,10.5,72.0,3.2,270.0,20.0
2022-03-26,20,11.0,56.0,4.5,290.0,20.0
2022-03-26,21,10.4,52.0,3.6,290.0,20.0
2022-03-26,22,9.7,52.0,3.1,290.0,20.0
2022-03-26,23,8.7,56.0,2.6,290.0,20.0
2022-03-27,0,8.2,58.0,2.4,320.0,20.0
2022-03-27,1,7.7,58.0,2.1,320.0,19.5
2022-03-27,2,6.9,64.0,2.5,180.0,20.0
2022-03-27,3,6.5,68.0,2.9,200.0,20.0
2022-03-27,4,6.1,70.0,3.0,200.0,14.0
2022-03-27,5,5.5,79.0,3.3,200.0,16.3
2022-03-27,6,5.1,83.0,3.2,200.0,13.4
2022-03-27,7,5.0,82.0,3.0,180.0,13.7
2022-03-27,8,5.9,78.0,3.4,180.0,15.8
2022-03-27,9,6.9,76.0,3.0,200.0,16.7
2022-03-27,10,8.4,72.0,2.4,200.0,19.4
2022-03-27,11,9.2,59.0,1.8,320.0,20.0
2022-03-27,12,9.9,48.0,4.6,340.0,20.0
2022-03-27,13,10.2,51.0,3.9,320.0,20.0
2022-03-27,14,10.4,42.0,5.3,290.0,20.0
2022-03-27,15,10.6,29.0,6.6,320.0,20.0
2022-03-27,16,10.2,30.0,6.1,320.0,20.0
2022-03-27,17,9.1,26.0,7.8,290.0,20.0
2022-03-27,18,8.3,28.0,7.3,290.0,20.0
2022-03-27,19,7.3,35.0,6.2,290.0,20.0
2022-03-27,20,6.6,35.0,4.7,290.0,20.0
2022-03-27,21,6.3,31.0,4.2,320.0,20.0
2022-03-27,22,5.5,37.0,3.4,290.0,20.0
2022-03-27,23,5.1,48.0,3.7,320.0,20.0
2022-03-28,0,4.7,54.0,2.7,320.0,20.0
2022-03-28,1,4.6,48.0,2.7,320.0,20.0
2022-03-28,2,3.8,46.0,1.2,320.0,20.0
2022-03-28,3,3.8,41.0,2.9,20.0,20.0
2022-03-28,4,3.6,41.0,3.8,20.0,20.0
2022-03-28,5,3.4,46.0,2.1,20.0,16.3
2022-03-28,6,3.0,49.0,1.3,20.0,20.0
2022-03-28,7,2.9,50.0,0.7,340.0,20.0
2022-03-28,8,3.9,52.0,0.5,250.0,14.6
2022-03-28,9,5.8,54.0,1.2,290.0,15.0
2022-03-28,10,7.3,47.0,1.1,290.0,18.8
2022-03-28,11,8.7,32.0,2.6,320.0,20.0
2022-03-28,12,9.8,32.0,3.3,250.0,20.0
2022-03-28,13,10.8,31.0,3.3,230.0,20.0
2022-03-28,14,10.9,27.0,3.2,250.0,20.0
2022-03-28,15,11.1,31.0,3.6,250.0,20.0
2022-03-28,16,11.0,31.0,4.0,290.0,20.0
2022-03-28,17,11.0,27.0,3.7,250.0,20.0
2022-03-28,18,9.8,29.0,3.5,250.0,20.0
2022-03-28,19,8.1,28.0,2.8,320.0,20.0
