day,h,t,rh,ws,wd,vis
2022-04-16,15,17.2,58.1,3.0,320.0,19.0
2022-04-16,18,15.2,64.2,4.0,270.0,18.0
2022-04-16,21,11.2,68.4,4.0,250.0,18.0
2022-04-17,0,10.0,66.7,7.0,270.0,18.0
2022-04-17,3,9.0,67.9,0.0,0.0,18.0
2022-04-17,6,8.0,70.7,0.0,0.0,18.0
2022-04-17,9,10.4,73.1,3.0,90.0,15.0
2022-04-17,12,18.5,60.4,1.0,270.0,15.0
2022-04-17,15,19.1,61.8,6.0,230.0,18.0
2022-04-17,18,14.6,68.6,7.0,230.0,14.0
2022-04-17,21,12.8,71.1,4.0,270.0,15.0
2022-04-18,0,12.4,69.6,4.0,230.0,14.0
2022-04-18,3,10.4,72.1,3.0,140.0,15.0
2022-04-18,6,10.9,73.7,3.0,90.0,11.0
2022-04-18,9,14.0,68.0,1.0,90.0,11.0
2022-04-18,12,17.2,60.5,6.0,230.0,14.0
2022-04-18,15,17.3,69.2,7.0,270.0,11.0
2022-04-18,18,15.3,67.4,5.0,270.0,8.0
2022-04-18,21,11.8,79.6,4.0,270.0,12.0
2022-04-19,0,10.5,84.5,4.0,270.0,15.0
2022-04-19,3,9.5,85.0,1.0,140.0,12.0
2022-04-19,6,8.0,91.5,0.0,0.0,11.0
2022-04-19,9,12.8,76.6,0.0,0.0,9.0
2022-04-19,12,17.5,71.1,1.0,230.0,9.0
2022-04-19,15,19.1,61.8,3.0,270.0,12.0
2022-04-19,18,18.3,60.4,5.0,270.0,14.0
2022-04-19,21,14.6,59.5,3.0,320.0,14.0
2022-04-20,0,13.4,60.0,2.0,50.0,16.0
2022-04-20,3,10.2,74.6,4.0,90.0,15.0
2022-04-20,6,8.5,78.6,5.0,90.0,14.0
2022-04-20,9,13.4,72.7,3.0,50.0,14.0
2022-04-20,12,21.3,60.3,1.0,140.0,11.0
2022-04-20,15,22.5,55.3,4.0,230.0,11.0
2022-04-20,18,21.3,58.7,5.0,230.0,12.0
2022-04-20,21,15.3,66.0,0.0,0.0,11.0
2022-04-21,0,12.7,76.1,3.0,140.0,12.0
2022-04-21,3,11.2,82.9,2.0,90.0,11.0
2022-04-21,6,10.1,81.0,3.0,90.0,11.0
2022-04-21,9,13.4,78.3,4.0,90.0,13.0
2022-04-21,12,20.5,64.2,2.0,90.0,16.0
2022-04-21,15,22.3,63.3,2.0,50.0,16.0
2022-04-21,18,18.1,72.6,2.0,50.0,16.0
2022-04-21,21,14.3,86.6,3.0,140.0,15.0
2022-04-22,0,13.0,89.4,4.0,50.0,12.0
2022-04-22,3,13.2,89.4,3.0,50.0,13.0
2022-04-22,6,14.8,83.9,5.0,230.0,15.0
2022-04-22,9,13.0,90.6,6.0,230.0,5.0
2022-04-22,12,11.5,91.1,6.0,270.0,5.0
2022-04-22,15,12.9,85.9,3.0,230.0,8.0
2022-04-22,18,13.0,78.7,3.0,270.0,9.0
2022-04-22,21,10.8,81.1,3.0,230.0,13.0
2022-04-23,0,9.8,84.4,3.0,320.0,15.0
2022-04-23,3,8.6,84.9,2.0,140.0,16.0
2022-04-23,6,7.2,88.3,0.0,0.0,15.0
2022-04-23,9,11.2,80.6,3.0,90.0,15.0
2022-04-23,12,20.7,56.3,3.0,90.0,15.0
2022-04-23,15,21.8,56.2,5.0,270.0,15.0
2022-04-23,18,17.5,65.6,6.0,320.0,17.0
2022-04-23,21,13.2,81.5,1.0,320.0,15.0
2022-04-24,0,11.9,80.2,1.0,50.0,15.0
2022-04-24,3,10.2,82.2,2.0,90.0,15.0
2022-04-24,6,10.0,78.8,3.0,90.0,15.0
2022-04-24,9,13.9,76.3,3.0,90.0,11.0
2022-04-24,12,18.9,70.4,3.0,140.0,18.0
2022-04-24,15,20.7,75.4,3.0,270.0,18.0
2022-04-24,18,19.3,77.1,1.0,270.0,16.0
2022-04-24,21,15.5,85.0,2.0,270.0,16.0
2022-04-25,0,14.6,84.4,2.0,90.0,16.0
2022-04-25,3,14.6,93.1,2.0,90.0,16.0
2022-04-25,6,14.8,93.1,3.0,90.0,12.0
2022-04-25,9,16.5,90.3,3.0,90.0,9.0
2022-04-25,12,21.5,77.5,0.0,0.0,11.0
2022-04-25,15,23.5,74.9,2.0,230.0,15.0
2022-04-25,18,20.5,84.0,3.0,270.0,14.0
2022-04-25,21,17.7,82.0,0.0,0.0,15.0
2022-04-26,0,15.5,90.2,3.0,360.0,12.0
2022-04-26,3,15.4,91.4,1.0,50.0,15.0
2022-04-26,6,13.8,93.1,0.0,0.0,6.0
2022-04-26,9,16.8,90.3,0.0,0.0,6.0
2022-04-26,12,22.9,68.9,3.0,320.0,11.0
2022-04-26,15,20.1,71.1,7.0,270.0,12.0
2022-04-26,18,14.0,75.8,7.0,320.0,13.0
2022-04-26,21,12.9,79.8,7.0,270.0,12.0
2022-04-27,0,14.5,55.1,7.0,360.0,12.0
2022-04-27,3,12.8,54.6,4.0,320.0,12.0
2022-04-27,6,10.8,60.2,4.0,360.0,12.0
2022-04-27,9,14.1,64.0,2.0,320.0,16.0
2022-04-27,12,17.5,59.0,2.0,50.0,16.0
2022-04-27,15,17.1,55.0,6.0,230.0,17.0
2022-04-27,18,15.7,50.3,6.0,320.0,17.0
2022-04-27,21,11.2,67.0,5.0,270.0,17.0
2022-04-28,0,10.4,72.1,5.0,270.0,15.0
2022-04-28,3,9.6,80.4,2.0,270.0,15.0
2022-04-28,6,9.2,84.3,1.0,50.0,15.0
2022-04-28,9,12.1,79.1,1.0,90.0,15.0
2022-04-28,12,18.6,60.4,1.0,360.0,18.0
2022-04-28,15,19.1,61.0,3.0,320.0,16.0
2022-04-28,18,16.4,61.5,4.0,50.0,16.0
2022-04-28,21,12.3,70.5,4.0,360.0,16.0
2022-04-29,0,12.5,71.5,2.0,50.0,15.0
2022-04-29,3,9.5,91.0,3.0,50.0,13.0
2022-04-29,6,8.1,91.5,5.0,20.0,9.0
2022-04-29,9,8.6,88.4,2.0,50.0,9.0
2022-04-29,12,11.0,82.3,5.0,50.0,12.0
2022-04-29,15,14.6,72.9,1.0,90.0,15.0
2022-04-29,18,15.7,69.3,1.0,50.0,16.0
2022-04-29,21,12.6,80.3,0.0,0.0,17.0
2022-04-30,0,11.0,84.5,2.0,230.0,15.0
2022-04-30,3,10.8,85.1,2.0,140.0,15.0
2022-04-30,6,10.4,89.8,0.0,0.0,12.0
2022-04-30,9,12.0,85.8,0.0,0.0,11.0
2022-04-30,12,12.2,83.0,7.0,230.0,14.0
2022-04-30,15,12.4,81.4,7.0,270.0,11.0
2022-04-30,18,13.4,73.7,7.0,270.0,16.0
2022-04-30,21,11.4,70.3,6.0,270.0,16.0
2022-05-01,0,9.8,81.6,4.0,270.0,16.0
2022-05-01,3,9.6,78.8,4.0,270.0,15.0
2022-05-01,6,8.8,81.4,3.0,270.0,15.0
2022-05-01,9,13.2,67.9,2.0,230.0,18.0
2022-05-01,12,15.6,63.9,7.0,270.0,14.0
2022-05-01,15,13.7,75.2,8.0,230.0,11.0
2022-05-01,18,13.5,77.8,4.0,230.0,13.0
2022-05-01,21,10.6,82.2,2.0,270.0,13.0
2022-05-02,0,9.2,87.9,3.0,270.0,11.0
2022-05-02,3,8.9,92.2,3.0,270.0,15.0
2022-05-02,6,8.3,88.4,1.0,270.0,13.0
2022-05-02,9,13.2,62.1,3.0,360.0,15.0
2022-05-02,12,15.7,60.1,4.0,50.0,15.0
2022-05-02,15,16.3,62.4,0.0,0.0,15.0
2022-05-02,18,15.9,63.1,5.0,270.0,15.0
2022-05-02,21,11.8,73.9,3.0,290.0,15.0
2022-05-03,0,10.3,71.1,4.0,270.0,15.0
2022-05-03,3,9.4,74.0,2.0,140.0,15.0
2022-05-03,6,7.6,74.7,3.0,140.0,15.0
2022-05-03,9,12.7,68.7,2.0,90.0,16.0
2022-05-03,12,19.8,55.3,7.0,230.0,18.0
2022-05-03,15,21.1,51.1,8.0,230.0,15.0
2022-05-03,18,18.9,45.9,3.0,230.0,16.0
2022-05-03,21,13.8,66.6,2.0,50.0,15.0
2022-05-04,0,11.8,75.9,5.0,90.0,17.0
2022-05-04,3,13.4,73.7,4.0,90.0,15.0
2022-05-04,6,12.0,78.6,5.0,90.0,16.0
2022-05-04,9,17.7,76.9,5.0,90.0,17.0
2022-05-04,12,24.7,64.7,3.0,90.0,15.0
2022-05-04,15,25.5,63.2,2.0,320.0,17.0
2022-05-04,18,22.0,65.7,2.0,50.0,19.0
2022-05-04,21,17.1,74.8,2.0,120.0,18.0
2022-05-05,0,14.4,82.2,3.0,90.0,18.0
2022-05-05,3,12.8,85.9,5.0,90.0,18.0
2022-05-05,6,12.0,85.8,3.0,90.0,16.0
2022-05-05,9,16.6,75.2,5.0,50.0,17.0
2022-05-05,12,24.2,57.2,3.0,50.0,18.0
2022-05-05,15,25.9,54.0,3.0,360.0,21.0
2022-05-05,18,22.1,67.0,4.0,180.0,21.0
2022-05-05,21,16.8,73.8,2.0,50.0,19.0
2022-05-06,0,15.0,85.6,2.0,90.0,17.0
2022-05-06,3,13.6,91.8,3.0,50.0,17.0
2022-05-06,6,13.6,90.0,1.0,90.0,18.0
2022-05-06,9,19.9,75.8,1.0,140.0,15.0
2022-05-06,12,22.9,69.4,4.0,270.0,15.0
2022-05-06,15,25.1,67.2,1.0,230.0,15.0
2022-05-06,18,15.4,90.2,4.0,270.0,11.0
2022-05-06,21,13.0,89.4,7.0,270.0,8.0
2022-05-07,0,12.6,91.8,5.0,270.0,8.0
2022-05-07,3,12.0,85.8,5.0,270.0,11.0
2022-05-07,6,12.2,84.7,1.0,320.0,15.0
2022-05-07,9,16.0,67.5,3.0,320.0,17.0
2022-05-07,12,18.4,57.6,5.0,360.0,19.0
2022-05-07,15,19.0,53.3,3.0,360.0,19.0
2022-05-07,18,17.2,51.1,2.0,320.0,19.0
2022-05-07,21,14.8,57.5,3.0,360.0,18.0
2022-05-08,0,13.1,73.6,3.0,360.0,17.0
2022-05-08,3,13.0,74.6,1.0,360.0,17.0
2022-05-08,6,12.2,62.7,1.0,90.0,16.0
2022-05-08,9,13.2,67.4,2.0,50.0,15.0
2022-05-08,12,17.1,65.1,2.0,50.0,15.0
2022-05-08,15,17.2,62.6,0.0,0.0,15.0
2022-05-08,18,12.5,83.6,0.0,0.0,12.0
2022-05-08,21,11.8,85.2,1.0,200.0,15.0
2022-05-09,0,10.3,86.8,1.0,270.0,15.0
2022-05-09,3,9.0,90.3,0.0,0.0,16.0
2022-05-09,6,9.0,90.3,0.0,0.0,18.0
2022-05-09,9,13.3,82.0,1.0,230.0,16.0
2022-05-09,12,18.0,70.7,3.0,230.0,19.0
2022-05-09,15,22.2,64.1,2.0,270.0,19.0
2022-05-09,18,16.9,69.5,4.0,230.0,18.0
2022-05-09,21,13.7,82.6,4.0,180.0,18.0
2022-05-10,0,11.5,85.2,0.0,0.0,17.0
2022-05-10,3,10.6,88.6,2.0,290.0,17.0
2022-05-10,6,10.7,91.0,1.0,90.0,14.0
2022-05-10,9,14.6,80.0,3.0,90.0,12.0
2022-05-10,12,22.5,65.4,2.0,90.0,15.0
2022-05-10,15,19.7,69.6,3.0,270.0,16.0
2022-05-10,18,15.3,72.5,4.0,270.0,16.0
2022-05-10,21,13.8,77.3,4.0,270.0,15.0
2022-05-11,0,13.6,78.3,0.0,0.0,11.0
2022-05-11,3,13.4,86.0,0.0,0.0,13.0
2022-05-11,6,13.3,82.6,0.0,0.0,13.0
2022-05-11,9,15.0,77.5,1.0,230.0,15.0
2022-05-11,12,17.5,77.9,2.0,320.0,15.0
2022-05-11,15,17.1,74.8,5.0,250.0,15.0
2022-05-11,18,15.2,72.5,3.0,270.0,15.0
2022-05-11,21,13.8,77.3,2.0,250.0,15.0
2022-05-12,0,12.0,87.6,2.0,320.0,15.0
2022-05-12,3,11.8,90.5,1.0,320.0,14.0
2022-05-12,6,11.0,92.3,1.0,50.0,13.0
2022-05-12,9,15.0,81.7,2.0,50.0,11.0
2022-05-12,12,20.4,64.1,1.0,360.0,11.0
2022-05-12,15,17.7,73.9,2.0,250.0,11.0
2022-05-12,18,18.6,69.4,1.0,320.0,12.0
2022-05-12,21,16.6,72.3,1.0,20.0,12.0
2022-05-13,0,15.0,77.5,2.0,230.0,13.0
2022-05-13,3,14.3,82.2,1.0,320.0,15.0
2022-05-13,6,13.6,79.4,1.0,270.0,15.0
2022-05-13,9,16.2,76.2,2.0,270.0,15.0
2022-05-13,12,16.5,82.4,2.0,270.0,16.0
2022-05-13,15,17.5,70.6,0.0,0.0,15.0
2022-05-13,18,16.8,75.8,3.0,320.0,15.0
2022-05-13,21,13.0,90.6,6.0,270.0,8.0
2022-05-14,0,12.4,91.8,3.0,270.0,11.0
2022-05-14,3,10.6,89.8,3.0,270.0,18.0
2022-05-14,6,10.4,89.8,3.0,270.0,18.0
2022-05-14,9,15.0,65.5,3.0,320.0,18.0
2022-05-14,12,16.3,63.6,6.0,320.0,18.0
2022-05-14,15,16.0,62.3,8.0,270.0,17.0
2022-05-14,18,15.3,68.3,7.0,270.0,18.0
2022-05-14,21,13.2,72.6,3.0,320.0,18.0
2022-05-15,0,11.9,78.1,2.0,320.0,16.0
2022-05-15,3,10.1,81.0,1.0,270.0,18.0
2022-05-15,6,9.5,87.3,1.0,230.0,18.0
2022-05-15,9,14.0,75.8,2.0,230.0,18.0
2022-05-15,12,18.9,57.4,1.0,230.0,18.0
2022-05-15,15,19.5,54.2,9.0,270.0,18.0
2022-05-15,18,18.7,55.8,7.0,270.0,18.0
2022-05-15,21,15.5,58.5,4.0,230.0,17.0
2022-05-16,0,13.6,63.4,1.0,270.0,17.0
2022-05-16,3,12.2,77.6,1.0,230.0,17.0
2022-05-16,6,9.6,82.7,4.0,140.0,17.0
2022-05-16,9,16.9,77.3,1.0,50.0,18.0
2022-05-16,12,20.1,65.3,1.0,230.0,15.0
2022-05-16,15,20.7,62.1,7.0,270.0,11.0
2022-05-16,18,20.3,64.1,4.0,270.0,13.0
2022-05-16,21,16.4,74.7,1.0,320.0,13.0
2022-05-17,0,14.8,76.9,0.0,0.0,13.0
2022-05-17,3,13.2,83.7,2.0,90.0,14.0
2022-05-17,6,12.4,91.8,4.0,90.0,8.0
2022-05-17,9,17.1,85.8,4.0,90.0,8.0
2022-05-17,12,21.7,71.8,3.0,140.0,14.0
2022-05-17,15,24.7,64.3,3.0,140.0,16.0
2022-05-17,18,24.1,66.6,3.0,230.0,16.0
2022-05-17,21,19.7,73.8,2.0,70.0,14.0
2022-05-18,0,16.4,80.3,2.0,90.0,14.0
2022-05-18,3,15.0,90.2,5.0,90.0,13.0
2022-05-18,6,15.0,90.2,6.0,140.0,8.0
2022-05-18,9,17.1,89.7,0.0,0.0,8.0
2022-05-18,12,19.1,89.3,3.0,90.0,8.0
2022-05-18,15,21.1,90.0,0.0,0.0,11.0
2022-05-18,18,22.7,70.2,2.0,140.0,13.0
2022-05-18,21,17.8,85.8,2.0,270.0,15.0
2022-05-19,0,16.1,89.1,2.0,140.0,13.0
2022-05-19,3,14.4,88.9,3.0,90.0,12.0
2022-05-19,6,13.4,91.8,1.0,90.0,11.0
2022-05-19,9,17.1,87.4,3.0,90.0,12.0
2022-05-19,12,22.9,75.3,1.0,90.0,13.0
2022-05-19,15,26.4,64.2,3.0,90.0,15.0
2022-05-19,18,24.1,70.5,2.0,270.0,16.0
2022-05-19,21,19.3,79.7,2.0,270.0,13.0
2022-05-20,0,16.5,90.3,3.0,140.0,13.0
2022-05-20,3,15.3,91.9,3.0,90.0,14.0
2022-05-20,6,14.0,87.7,2.0,140.0,12.0
2022-05-20,9,18.5,83.7,3.0,50.0,16.0
2022-05-20,12,22.6,73.4,2.0,140.0,17.0
2022-05-20,15,24.6,68.0,3.0,270.0,19.0
2022-05-20,18,24.1,69.6,2.0,270.0,17.0
2022-05-20,21,18.5,69.4,2.0,270.0,17.0
2022-05-21,0,16.4,84.0,3.0,140.0,15.0
2022-05-21,3,14.6,91.9,3.0,90.0,13.0
2022-05-21,6,14.1,91.9,1.0,140.0,3.5
2022-05-21,9,18.4,84.8,2.0,140.0,11.0
2022-05-21,12,23.9,73.6,2.0,90.0,12.0
2022-05-21,15,24.5,71.5,3.0,230.0,15.0
2022-05-21,18,23.1,71.2,5.0,270.0,19.0
2022-05-21,21,19.0,77.1,1.0,360.0,16.0
2022-05-22,0,17.5,84.2,1.0,270.0,15.0
2022-05-22,3,16.1,87.4,3.0,140.0,15.0
2022-05-22,6,14.9,91.9,3.0,120.0,8.0
2022-05-22,9,19.3,83.3,3.0,50.0,8.0
2022-05-22,12,22.8,75.8,1.0,140.0,17.0
2022-05-22,15,25.1,74.7,2.0,90.0,16.0
2022-05-22,18,23.6,78.3,3.0,230.0,15.0
2022-05-22,21,18.9,87.6,2.0,270.0,9.0
2022-05-23,0,17.5,93.9,0.0,0.0,9.0
2022-05-23,3,16.6,92.6,0.0,0.0,8.0
2022-05-23,6,16.3,92.6,4.0,90.0,9.0
2022-05-23,9,20.7,84.5,3.0,90.0,9.0
2022-05-23,12,26.1,69.6,1.0,90.0,14.0
2022-05-23,15,29.7,66.1,1.0,270.0,16.0
2022-05-23,18,27.9,66.6,4.0,230.0,15.0
2022-05-23,21,22.5,74.8,4.0,270.0,15.0
2022-05-24,0,21.8,75.6,1.0,140.0,16.0
2022-05-24,3,19.5,75.2,2.0,360.0,17.0
2022-05-24,6,16.9,88.0,3.0,90.0,14.0
2022-05-24,9,19.9,76.7,3.0,140.0,15.0
2022-05-24,12,27.1,64.0,0.0,0.0,16.0
2022-05-24,15,27.1,62.8,10.0,180.0,16.0
2022-05-24,18,25.1,64.8,4.0,230.0,17.0
2022-05-24,21,22.1,69.7,3.0,230.0,17.0
2022-05-25,0,20.1,72.5,1.0,230.0,16.0
2022-05-25,3,18.3,74.5,2.0,140.0,16.0
2022-05-25,6,16.2,91.4,3.0,140.0,15.0
2022-05-25,9,19.6,84.4,1.0,90.0,17.0
2022-05-25,12,24.1,71.8,2.0,320.0,18.0
2022-05-25,15,18.9,91.0,1.0,230.0,9.0
2022-05-25,18,15.0,93.1,3.0,270.0,9.0
2022-05-25,21,14.6,88.9,5.0,230.0,13.0
2022-05-26,0,13.8,88.9,4.0,230.0,14.0
2022-05-26,3,13.6,88.3,5.0,270.0,13.0
2022-05-26,6,12.6,87.0,2.0,270.0,18.0
2022-05-26,9,16.7,74.7,2.0,180.0,17.0
2022-05-26,12,20.1,71.1,9.0,270.0,18.0
2022-05-26,15,20.3,73.4,5.0,230.0,18.0
2022-05-26,18,17.5,71.5,5.0,230.0,14.0
2022-05-26,21,14.2,91.9,2.0,230.0,11.0
2022-05-27,0,14.1,91.9,2.0,230.0,14.0
2022-05-27,3,12.9,87.1,1.0,320.0,15.0
2022-05-27,6,13.0,91.2,1.0,230.0,15.0
2022-05-27,9,16.1,81.8,3.0,270.0,16.0
2022-05-27,12,19.7,73.8,1.0,230.0,17.0
2022-05-27,15,22.6,69.8,3.0,270.0,17.0
2022-05-27,18,22.8,72.0,3.0,270.0,18.0
2022-05-27,21,19.3,77.1,1.0,230.0,18.0
2022-05-28,0,16.7,80.3,2.0,50.0,18.0
2022-05-28,3,15.9,85.1,4.0,90.0,16.0
2022-05-28,6,15.6,86.7,4.0,90.0,17.0
2022-05-28,9,19.9,80.3,3.0,90.0,17.0
2022-05-28,12,25.8,74.4,2.0,50.0,18.0
2022-05-28,15,30.0,65.0,0.0,0.0,18.0
2022-05-28,18,27.3,63.6,4.0,230.0,18.0
2022-05-28,21,24.4,72.3,2.0,140.0,18.0
2022-05-29,0,19.3,89.3,2.0,90.0,17.0
2022-05-29,3,18.0,82.1,3.0,90.0,17.0
2022-05-29,6,18.5,92.7,3.0,90.0,5.0
2022-05-29,9,20.0,88.3,3.0,90.0,14.0
2022-05-29,12,23.7,77.3,0.0,0.0,15.0
2022-05-29,15,22.5,79.1,2.0,50.0,18.0
2022-05-29,18,22.5,81.6,1.0,90.0,18.0
2022-05-29,21,20.1,83.4,2.0,90.0,18.0
2022-05-30,0,18.3,84.3,2.0,90.0,18.0
2022-05-30,3,17.3,87.5,0.0,0.0,17.0
2022-05-30,6,17.1,92.6,0.0,0.0,5.0
2022-05-30,9,17.9,93.9,0.0,0.0,2.5
2022-05-30,12,17.5,90.9,2.0,270.0,13.0
2022-05-30,15,19.7,73.3,5.0,320.0,20.0
2022-05-30,18,20.7,75.9,3.0,230.0,18.0
2022-05-30,21,17.3,79.9,5.0,270.0,17.0
2022-05-31,0,15.7,79.1,3.0,320.0,17.0
2022-05-31,3,14.5,86.6,0.0,0.0,15.0
2022-05-31,6,15.5,79.1,2.0,270.0,15.0
2022-05-31,9,19.4,79.7,1.0,230.0,17.0
2022-05-31,12,23.9,65.7,0.0,0.0,20.0
2022-05-31,15,26.3,60.3,3.0,230.0,20.0
2022-05-31,18,24.4,67.1,4.0,230.0,19.0
2022-05-31,21,19.6,74.8,1.0,50.0,18.0
2022-06-01,0,17.9,80.0,4.0,90.0,16.0
2022-06-01,3,15.7,91.4,2.0,140.0,6.0
2022-06-01,6,14.8,95.6,1.0,90.0,8.0
2022-06-01,9,18.8,82.2,4.0,140.0,15.0
2022-06-01,12,23.9,77.4,0.0,0.0,18.0
2022-06-01,15,25.0,74.3,4.0,230.0,18.0
2022-06-01,18,23.3,69.9,3.0,270.0,16.0
2022-06-01,21,17.5,78.9,2.0,270.0,16.0
2022-06-02,0,17.3,87.5,2.0,270.0,16.0
2022-06-02,3,16.1,91.4,2.0,50.0,13.0
2022-06-02,6,15.3,91.4,1.0,90.0,14.0
2022-06-02,9,20.5,76.8,1.0,20.0,14.0
2022-06-02,12,25.0,73.3,1.0,90.0,15.0
2022-06-02,15,24.5,71.5,4.0,270.0,18.0
2022-06-02,18,23.6,75.0,3.0,230.0,18.0
2022-06-02,21,19.3,85.5,2.0,230.0,18.0
2022-06-03,0,17.7,89.8,2.0,50.0,15.0
2022-06-03,3,17.7,91.5,1.0,50.0,11.0
2022-06-03,6,17.9,92.1,2.0,50.0,8.0
2022-06-03,9,19.3,83.3,2.0,90.0,8.0
2022-06-03,12,24.8,69.7,2.0,140.0,16.0
2022-06-03,15,27.8,64.5,2.0,50.0,17.0
2022-06-03,18,25.8,71.7,1.0,270.0,15.0
2022-06-03,21,23.7,77.3,1.0,270.0,17.0
2022-06-04,0,21.0,90.6,1.0,230.0,17.0
2022-06-04,3,19.2,88.8,0.0,0.0,17.0
2022-06-04,6,19.1,90.4,3.0,90.0,15.0
2022-06-04,9,22.1,81.6,1.0,140.0,15.0
2022-06-04,12,23.6,77.8,1.0,50.0,18.0
2022-06-04,15,24.1,73.6,1.0,140.0,18.0
2022-06-04,18,25.3,73.4,0.0,0.0,16.0
2022-06-04,21,19.9,83.9,0.0,0.0,15.0
2022-06-05,0,20.1,87.7,1.0,360.0,15.0
2022-06-05,3,20.1,89.4,1.0,50.0,15.0
2022-06-05,6,19.5,90.5,0.0,0.0,11.0
2022-06-05,9,21.0,81.9,1.0,230.0,9.0
2022-06-05,12,24.1,76.0,2.0,50.0,9.0
2022-06-05,15,23.5,77.3,2.0,230.0,9.0
2022-06-05,18,20.2,86.1,4.0,270.0,9.0
2022-06-05,21,19.3,86.5,2.0,230.0,9.0
2022-06-06,0,18.0,89.2,3.0,360.0,9.0
2022-06-06,3,16.0,91.4,3.0,20.0,8.0
2022-06-06,6,16.7,80.3,6.0,90.0,12.0
2022-06-06,9,19.6,77.7,3.0,90.0,19.0
2022-06-06,12,21.7,70.5,5.0,90.0,19.0
2022-06-06,15,22.8,70.7,2.0,90.0,18.0
2022-06-06,18,20.5,75.4,5.0,90.0,18.0
2022-06-06,21,19.2,78.1,4.0,90.0,18.0
2022-06-07,0,16.5,77.2,6.0,90.0,18.0
2022-06-07,3,15.4,79.6,3.0,140.0,17.0
2022-06-07,6,13.4,89.4,3.0,140.0,17.0
2022-06-07,9,16.5,83.0,2.0,90.0,19.0
2022-06-07,12,19.7,73.8,2.0,90.0,19.0
2022-06-07,15,22.1,67.0,2.0,140.0,18.0
2022-06-07,18,20.5,72.1,2.0,270.0,18.0
2022-06-07,21,19.1,71.8,2.0,90.0,18.0
2022-06-08,0,16.3,78.2,2.0,50.0,18.0
2022-06-08,3,15.3,82.8,2.0,50.0,16.0
2022-06-08,6,14.8,75.9,1.0,90.0,16.0
2022-06-08,9,19.5,73.8,2.0,90.0,15.0
2022-06-08,12,23.3,70.3,1.0,90.0,15.0
2022-06-08,15,24.7,70.2,3.0,230.0,18.0
2022-06-08,18,22.8,72.5,2.0,270.0,15.0
2022-06-08,21,19.7,77.7,3.0,270.0,15.0
2022-06-09,0,17.1,85.8,1.0,270.0,15.0
2022-06-09,3,17.7,91.5,1.0,50.0,15.0
2022-06-09,6,17.7,89.8,1.0,140.0,13.0
2022-06-09,9,17.8,90.9,1.0,180.0,11.0
2022-06-09,12,20.5,85.0,3.0,90.0,9.0
2022-06-09,15,19.6,93.4,4.0,270.0,11.0
2022-06-09,18,19.0,89.9,2.0,140.0,13.0
2022-06-09,21,18.7,88.7,2.0,50.0,11.0
2022-06-10,0,17.5,89.8,1.0,140.0,12.0
2022-06-10,3,17.3,90.3,2.0,90.0,13.0
2022-06-10,6,16.8,90.3,2.0,90.0,11.0
2022-06-10,9,17.3,95.7,1.0,320.0,4.1
2022-06-10,12,17.5,95.1,1.0,50.0,9.0
2022-06-10,15,19.1,88.2,3.0,50.0,13.0
2022-06-10,18,19.4,82.8,0.0,0.0,15.0
2022-06-10,21,17.8,83.7,0.0,0.0,14.0
2022-06-11,0,17.1,87.4,0.0,0.0,15.0
2022-06-11,3,16.9,79.3,0.0,0.0,15.0
2022-06-11,6,16.7,91.4,2.0,90.0,11.0
2022-06-11,9,19.7,89.9,1.0,50.0,11.0
2022-06-11,12,24.3,76.5,2.0,50.0,13.0
2022-06-11,15,25.9,74.9,3.0,230.0,15.0
2022-06-11,18,26.9,75.5,2.0,320.0,14.0
2022-06-11,21,21.5,77.5,1.0,50.0,15.0
2022-06-12,0,19.1,87.1,0.0,0.0,15.0
2022-06-12,3,18.9,83.3,3.0,50.0,15.0
2022-06-12,6,18.1,88.1,2.0,90.0,17.0
2022-06-12,9,20.7,83.5,2.0,50.0,15.0
2022-06-12,12,24.9,75.6,3.0,90.0,17.0
2022-06-12,15,26.6,73.6,0.0,0.0,18.0
2022-06-12,18,24.9,78.5,3.0,270.0,17.0
2022-06-12,21,22.2,83.1,2.0,270.0,15.0
2022-06-13,0,20.9,85.1,2.0,50.0,14.0
2022-06-13,3,20.0,89.4,2.0,140.0,13.0
2022-06-13,6,19.6,90.5,1.0,140.0,9.0
2022-06-13,9,21.7,86.2,1.0,90.0,9.0
2022-06-13,12,23.9,83.8,0.0,0.0,10.0
2022-06-13,15,24.7,86.0,0.0,0.0,11.0
2022-06-13,18,19.5,91.0,1.0,50.0,13.0
2022-06-13,21,18.4,92.1,4.0,50.0,11.0
2022-06-14,0,18.3,91.0,2.0,50.0,13.0
2022-06-14,3,17.6,88.1,3.0,50.0,14.0
2022-06-14,6,17.5,85.8,3.0,90.0,17.0
2022-06-14,9,21.1,72.2,3.0,90.0,15.0
2022-06-14,12,23.7,71.8,5.0,90.0,18.0
2022-06-14,15,24.6,70.1,6.0,70.0,18.0
2022-06-14,18,24.1,66.6,5.0,90.0,18.0
2022-06-14,21,20.6,76.4,5.0,90.0,15.0
2022-06-15,0,18.7,73.2,6.0,90.0,15.0
2022-06-15,3,14.8,91.9,3.0,90.0,6.0
2022-06-15,6,14.0,91.9,3.0,90.0,12.0
2022-06-15,9,14.3,98.7,2.0,50.0,3.5
2022-06-15,12,20.2,87.7,3.0,70.0,15.0
2022-06-15,15,18.9,84.9,1.0,360.0,18.0
2022-06-15,18,18.9,82.2,0.0,0.0,18.0
